hts_8digit,hts_10digit,chapter_99_code,duty_rate,list_name,effective_start,effective_end,source_doc
56039100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56039200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56039300,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56039410,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56039430,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56039490,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56041000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56049020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56049090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56050010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56050090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56060000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56072100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56072900,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56074110,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56074130,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56074910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56074915,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56074925,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56074930,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56075025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56075035,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56075040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56079010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56079015,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56079025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56079035,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56079090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56081100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56081910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56081920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56089010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56089023,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56089027,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56089030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56090010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56090020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56090030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
56090040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57011013,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57011016,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57011040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57011090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57019010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57019020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57021010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57021090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57022010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57022020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57023110,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57023120,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57023210,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57023220,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57023910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57023920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57024110,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57024120,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57024210,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57024220,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57024910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57024915,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57024920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57025020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57025040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57025052,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57025056,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57025059,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57029120,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57029130,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57029140,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57029210,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57029290,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57029905,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57029915,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57029920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57031020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57031080,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57032100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57032910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57032920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57033100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57033910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57033920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57039000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57041000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57042000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57049001,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57050010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
57050020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58011000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58012100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58012210,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58012290,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58012300,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58012600,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58012710,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58012750,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58013710,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58013750,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58019010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58019020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58021010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58021090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58022000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58023000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58030010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58030020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58030030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58030040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58030050,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58030090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58041010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58041090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58042100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58042910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58042990,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58043000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58050010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58050020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58050025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58050030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58050040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58061010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58061024,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58061028,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58061030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58062000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58063100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58063210,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58063220,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58063910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58063920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58063930,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58064000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58071005,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58071015,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58071020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58079005,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58079015,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58079020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58081010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58081040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58081050,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58081070,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58081090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58089000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58090000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58101000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58109100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58109210,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58109290,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58109910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58109990,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58110010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58110020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58110030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
58110040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59011010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59011020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59019020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59019040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59021000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59022000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59029000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59031010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59031018,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59031020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59031025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59031030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59032010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59032015,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59032018,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59032020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59032025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59032030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59039010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59039015,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59039018,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59039020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59039025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59039030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59041000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59049010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59049090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59050010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59050090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59061000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59069110,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59069120,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59069125,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59069130,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59069910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59069920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59069925,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59069930,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59070005,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59070015,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59070025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59070035,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59070060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59070080,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59080000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59090010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59090020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59100010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59100090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59111010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59111020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59112010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59112020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59112030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59113100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59113200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59114001,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
59119000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60011020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60011060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60012100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60012900,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60019100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60019200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60019910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60019990,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60024040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60024080,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60029040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60029080,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60031010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60031090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60032010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60032030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60033010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60033060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60034010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60034060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60039010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60039090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60041000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60049020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60049090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60052100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60052200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60052300,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60052400,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60053600,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60053700,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60053800,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60053900,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60054200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60054300,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60054400,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60059010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60059090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60061000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60062110,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60062190,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60062210,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60062290,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60062310,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60062390,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60062410,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60063100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60063200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60063300,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60063400,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60064200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60064300,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
60064400,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
