id,hts_8digit,material_type,chapter_99_claim,chapter_99_disclaim,duty_rate,country_code,article_type,effective_start,effective_end,source_doc,source_doc_id,created_at,created_by
732,84798955,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528472,populate_tariff_tables.py v13.0
733,87012400,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528472,populate_tariff_tables.py v13.0
734,87012400,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528472,populate_tariff_tables.py v13.0
735,33072000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528473,populate_tariff_tables.py v13.0
736,33072000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528473,populate_tariff_tables.py v13.0
737,83024160,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528474,populate_tariff_tables.py v13.0
738,83024160,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528474,populate_tariff_tables.py v13.0
739,84798965,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528475,populate_tariff_tables.py v13.0
740,84798965,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528475,populate_tariff_tables.py v13.0
741,87012900,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528475,populate_tariff_tables.py v13.0
742,87012900,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528476,populate_tariff_tables.py v13.0
743,33074900,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528476,populate_tariff_tables.py v13.0
744,33074900,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528477,populate_tariff_tables.py v13.0
745,83024230,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528477,populate_tariff_tables.py v13.0
746,83024230,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528478,populate_tariff_tables.py v13.0
747,84799045,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528478,populate_tariff_tables.py v13.0
748,84799045,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528479,populate_tariff_tables.py v13.0
749,87013010,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528479,populate_tariff_tables.py v13.0
750,87013010,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528479,populate_tariff_tables.py v13.0
751,33079000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528480,populate_tariff_tables.py v13.0
752,33079000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528480,populate_tariff_tables.py v13.0
753,83024960,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528481,populate_tariff_tables.py v13.0
754,83024960,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528481,populate_tariff_tables.py v13.0
755,84799055,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528481,populate_tariff_tables.py v13.0
756,84799055,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528482,populate_tariff_tables.py v13.0
757,87013050,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528482,populate_tariff_tables.py v13.0
758,87013050,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528483,populate_tariff_tables.py v13.0
759,34013010,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528483,populate_tariff_tables.py v13.0
760,34013010,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528484,populate_tariff_tables.py v13.0
761,83052000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528484,populate_tariff_tables.py v13.0
762,83052000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528484,populate_tariff_tables.py v13.0
763,84799065,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528485,populate_tariff_tables.py v13.0
764,84799065,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528485,populate_tariff_tables.py v13.0
765,87019110,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528486,populate_tariff_tables.py v13.0
766,87019110,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528486,populate_tariff_tables.py v13.0
767,34013050,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528486,populate_tariff_tables.py v13.0
768,34013050,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528487,populate_tariff_tables.py v13.0
769,83071060,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528487,populate_tariff_tables.py v13.0
770,83071060,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528488,populate_tariff_tables.py v13.0
771,84799075,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528488,populate_tariff_tables.py v13.0
772,84799075,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528489,populate_tariff_tables.py v13.0
773,87019150,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528489,populate_tariff_tables.py v13.0
774,87019150,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528489,populate_tariff_tables.py v13.0
775,34023190,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528490,populate_tariff_tables.py v13.0
776,34023190,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528490,populate_tariff_tables.py v13.0
777,84014000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528491,populate_tariff_tables.py v13.0
778,84014000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528491,populate_tariff_tables.py v13.0
779,84799085,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528491,populate_tariff_tables.py v13.0
780,84799085,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528492,populate_tariff_tables.py v13.0
781,87019210,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528492,populate_tariff_tables.py v13.0
782,87019210,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528493,populate_tariff_tables.py v13.0
783,34024990,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528493,populate_tariff_tables.py v13.0
784,34024990,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528494,populate_tariff_tables.py v13.0
785,84031000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528494,populate_tariff_tables.py v13.0
786,84031000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528495,populate_tariff_tables.py v13.0
787,84799095,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528495,populate_tariff_tables.py v13.0
788,84799095,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528495,populate_tariff_tables.py v13.0
789,87019250,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528496,populate_tariff_tables.py v13.0
790,87019250,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528496,populate_tariff_tables.py v13.0
791,34025011,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528497,populate_tariff_tables.py v13.0
792,34025011,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528497,populate_tariff_tables.py v13.0
793,84069040,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528498,populate_tariff_tables.py v13.0
794,84069040,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528499,populate_tariff_tables.py v13.0
795,84804900,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528499,populate_tariff_tables.py v13.0
796,84804900,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528500,populate_tariff_tables.py v13.0
797,87019310,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528500,populate_tariff_tables.py v13.0
798,87019310,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528501,populate_tariff_tables.py v13.0
799,34025051,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528501,populate_tariff_tables.py v13.0
800,34025051,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528502,populate_tariff_tables.py v13.0
801,84072100,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528502,populate_tariff_tables.py v13.0
802,84072100,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528503,populate_tariff_tables.py v13.0
803,84807180,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528503,populate_tariff_tables.py v13.0
804,84807180,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528504,populate_tariff_tables.py v13.0
805,87019350,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528505,populate_tariff_tables.py v13.0
806,87019350,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528505,populate_tariff_tables.py v13.0
807,34029010,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528506,populate_tariff_tables.py v13.0
808,34029010,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528506,populate_tariff_tables.py v13.0
809,84079010,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528507,populate_tariff_tables.py v13.0
810,84079010,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528507,populate_tariff_tables.py v13.0
811,87019410,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528508,populate_tariff_tables.py v13.0
812,87019410,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528508,populate_tariff_tables.py v13.0
813,34029030,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528508,populate_tariff_tables.py v13.0
814,34029030,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528509,populate_tariff_tables.py v13.0
815,84079090,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528509,populate_tariff_tables.py v13.0
816,84079090,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528510,populate_tariff_tables.py v13.0
817,84807990,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528510,populate_tariff_tables.py v13.0
818,84807990,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528511,populate_tariff_tables.py v13.0
819,87019450,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528511,populate_tariff_tables.py v13.0
820,87019450,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528512,populate_tariff_tables.py v13.0
821,34029050,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528512,populate_tariff_tables.py v13.0
822,34029050,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528513,populate_tariff_tables.py v13.0
823,84082010,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528513,populate_tariff_tables.py v13.0
824,84082010,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528513,populate_tariff_tables.py v13.0
825,84821050,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528514,populate_tariff_tables.py v13.0
826,84821050,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528514,populate_tariff_tables.py v13.0
827,87019510,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528515,populate_tariff_tables.py v13.0
828,87019510,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528515,populate_tariff_tables.py v13.0
829,34031910,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528516,populate_tariff_tables.py v13.0
830,34031910,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528516,populate_tariff_tables.py v13.0
831,84082090,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528517,populate_tariff_tables.py v13.0
832,84082090,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528517,populate_tariff_tables.py v13.0
833,87019550,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528517,populate_tariff_tables.py v13.0
834,87019550,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528518,populate_tariff_tables.py v13.0
835,34031950,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528518,populate_tariff_tables.py v13.0
836,34031950,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528519,populate_tariff_tables.py v13.0
837,84099150,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528519,populate_tariff_tables.py v13.0
838,84099150,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528520,populate_tariff_tables.py v13.0
839,87021031,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528520,populate_tariff_tables.py v13.0
840,87021031,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528520,populate_tariff_tables.py v13.0
841,34039900,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528521,populate_tariff_tables.py v13.0
842,34039900,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528521,populate_tariff_tables.py v13.0
843,84099192,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528522,populate_tariff_tables.py v13.0
844,84099192,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528522,populate_tariff_tables.py v13.0
845,87021061,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528523,populate_tariff_tables.py v13.0
846,87021061,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528523,populate_tariff_tables.py v13.0
847,34051000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528523,populate_tariff_tables.py v13.0
848,34051000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528524,populate_tariff_tables.py v13.0
849,84099199,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528524,populate_tariff_tables.py v13.0
850,84099199,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528525,populate_tariff_tables.py v13.0
851,87031010,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528525,populate_tariff_tables.py v13.0
852,87031010,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528526,populate_tariff_tables.py v13.0
853,34052000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528526,populate_tariff_tables.py v13.0
854,34052000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528527,populate_tariff_tables.py v13.0
855,84099991,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528527,populate_tariff_tables.py v13.0
856,84099991,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528528,populate_tariff_tables.py v13.0
857,87031050,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528528,populate_tariff_tables.py v13.0
858,87031050,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528529,populate_tariff_tables.py v13.0
859,34054000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528529,populate_tariff_tables.py v13.0
860,34054000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528529,populate_tariff_tables.py v13.0
861,84099992,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528530,populate_tariff_tables.py v13.0
862,84099992,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528530,populate_tariff_tables.py v13.0
863,87032101,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528531,populate_tariff_tables.py v13.0
864,87032101,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528531,populate_tariff_tables.py v13.0
865,34059000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528531,populate_tariff_tables.py v13.0
866,34059000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528532,populate_tariff_tables.py v13.0
867,84099999,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528533,populate_tariff_tables.py v13.0
868,84099999,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528533,populate_tariff_tables.py v13.0
869,87051000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528533,populate_tariff_tables.py v13.0
870,87051000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528534,populate_tariff_tables.py v13.0
871,35061050,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528534,populate_tariff_tables.py v13.0
872,35061050,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528535,populate_tariff_tables.py v13.0
873,84109000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528535,populate_tariff_tables.py v13.0
874,84109000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528536,populate_tariff_tables.py v13.0
875,87052000,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528536,populate_tariff_tables.py v13.0
876,87052000,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528536,populate_tariff_tables.py v13.0
877,35069110,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528537,populate_tariff_tables.py v13.0
878,35069110,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528537,populate_tariff_tables.py v13.0
879,84118180,steel,9903.81.91,9903.80.02,0.2500,,content,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528538,populate_tariff_tables.py v13.0
880,84118180,steel,9903.81.91,9903.80.02,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528538,populate_tariff_tables.py v13.0
