hts_8digit,chapter_99_code,duty_rate,effective_start,effective_end,list_name,source,role
61043910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61043920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61044100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61044200,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61044310,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61044320,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61044410,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61044420,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61044910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61044990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61045100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61045200,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61045320,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61045910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61045940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61045980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046210,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046220,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046310,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046315,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046320,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61046980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61051000,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61052010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61052020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61059010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61059080,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61061000,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61062010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61062020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61069010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61069015,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61069025,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61069030,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61071100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61071200,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61071990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61072100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61072200,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61072920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61072950,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61072990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61079100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61079950,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61081100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61081990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61082100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61082210,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61082290,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61082990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61083100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61083200,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61089100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61089200,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61089920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61089990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61091000,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61099010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61099015,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61099080,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61101100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61101220,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61101900,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61102010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61102020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61103010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61103020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61103030,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61109090,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61112010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61112020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61112030,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61112040,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61112050,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61112060,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61113010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61113020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61113030,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61113040,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61113050,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61119005,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61119010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61119020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61119040,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61119050,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61119070,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61119090,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61121100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61121200,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61121910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61121940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61121980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61122010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61122020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61123100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61123900,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61124100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61124900,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61130010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61130090,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61142000,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61143010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61143020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61143030,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61149005,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61149010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61151010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61151015,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61151030,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61151040,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61151055,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61151060,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61152100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61152940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61153010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61153090,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61159400,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61159560,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61159590,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61159660,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61159914,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61159940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61159990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61161008,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61161013,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61161017,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61161044,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61161048,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61161055,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61161065,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61161095,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169208,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169264,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169288,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169294,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169305,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169308,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169374,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169388,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61169935,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61171010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61171040,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61171060,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61178020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61178085,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61178095,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61179010,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
61179090,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62011100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62011210,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62011220,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62011310,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62011330,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62011340,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62011910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62011990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019103,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019105,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019125,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019140,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019205,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019219,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019230,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019235,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019245,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019315,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019318,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019345,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019347,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019349,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019350,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019352,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019355,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019360,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019365,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019905,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019915,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019950,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62019980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62021100,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62021210,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62021220,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62021310,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62021330,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62021340,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62021910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62021990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029103,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029115,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029160,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029190,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029203,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029205,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029212,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029225,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029230,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029290,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029301,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029305,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029307,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029309,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029315,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029325,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029345,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029348,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029355,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029903,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029915,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029960,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62029980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62031115,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62031130,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62031160,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62031190,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62031210,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62031220,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62031910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62031950,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62032210,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62032230,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62032910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62032915,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
62032920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
